bigram,frequency,pmi
today right,113,-0.4283
out material,21,-0.4283
part are,408,-0.4283
drive right,55,-0.4283
yes other,85,-0.4283
talked large,20,-0.4283
margin advantage,21,-0.4284
bill over,47,-0.4284
points increased,59,-0.4285
initiatives fourth,22,-0.4285
customers thinking,35,-0.4285
markets gross,51,-0.4286
time increasing,35,-0.4286
number getting,20,-0.4286
work early,28,-0.4287
margin particularly,36,-0.4288
all using,42,-0.4288
equipment now,35,-0.4289
expected overall,41,-0.4289
first seems,24,-0.429
finish are,24,-0.429
higher core,44,-0.429
half level,38,-0.4291
well specific,37,-0.4291
continuing kind,31,-0.4291
brand can,85,-0.4292
assets investment,25,-0.4292
our throughput,51,-0.4293
over gain,36,-0.4293
not though,26,-0.4293
expecting new,24,-0.4293
obviously bit,51,-0.4294
demand price,48,-0.4295
good profitability,40,-0.4296
specific any,23,-0.4296
end mix,53,-0.4297
operations work,21,-0.4298
last able,67,-0.4298
not certain,49,-0.4298
fourth building,23,-0.4298
level out,69,-0.4299
data perspective,27,-0.4299
markets benefit,25,-0.4299
core team,27,-0.4299
thinking not,60,-0.4299
position mentioned,23,-0.43
solutions net,43,-0.43
gonna through,24,-0.43
fall are,37,-0.43
lot how,163,-0.4301
ship are,24,-0.4301
take other,77,-0.4301
better those,92,-0.4302
not actual,27,-0.4302
valuation you,41,-0.4302
centers see,26,-0.4303
customer making,29,-0.4304
time way,88,-0.4304
portfolio driven,58,-0.4304
here potential,32,-0.4304
best all,66,-0.4305
months great,39,-0.4305
taking number,26,-0.4305
platform assets,27,-0.4306
you happen,127,-0.4307
not kind,274,-0.4307
first believe,132,-0.4307
during earlier,20,-0.4307
potentially one,24,-0.4308
over competition,28,-0.4308
other had,104,-0.4308
better time,87,-0.4308
our opportunistic,58,-0.4308
sense time,29,-0.4309
experience end,35,-0.4309
operating revenue,260,-0.4309
first january,27,-0.4309
getting way,21,-0.4309
want another,25,-0.4309
way after,20,-0.4309
part give,24,-0.4309
down core,40,-0.4309
our cell,85,-0.431
ebitda moving,26,-0.431
consistent increase,26,-0.431
partners second,34,-0.4311
may making,21,-0.4311
prices look,24,-0.4311
views you,32,-0.4312
how contributing,26,-0.4312
customers above,32,-0.4313
mark second,27,-0.4313
you develop,69,-0.4313
reflects one,29,-0.4313
due overall,34,-0.4313
future actually,24,-0.4314
being off,23,-0.4314
rest first,32,-0.4315
one bank,39,-0.4315
continued fourth,47,-0.4316
generally one,22,-0.4317
early any,50,-0.4317
out set,34,-0.4317
expand second,27,-0.4318
want feel,27,-0.4319
look but,425,-0.4319
based cost,62,-0.432
expenses coming,24,-0.4321
portfolio little,69,-0.4322
great consumer,32,-0.4322
vessels our,31,-0.4322
talked mentioned,26,-0.4323
related both,47,-0.4323
strong active,22,-0.4324
looking non,46,-0.4324
overall does,22,-0.4324
brands over,65,-0.4324
prices last,27,-0.4325
people today,43,-0.4325
operating side,59,-0.4325
before pricing,25,-0.4327
real point,24,-0.4327
outlined you,66,-0.4327
number already,22,-0.4327
report new,22,-0.4327
high scale,29,-0.4327
forward together,20,-0.4328
last guide,28,-0.4328
take position,26,-0.4328
sites was,22,-0.4328
lower seen,34,-0.4328
needed you,81,-0.4328
balance price,29,-0.4328
efforts first,39,-0.433
incremental per,23,-0.433
talk did,21,-0.433
congrats was,27,-0.433
far customer,20,-0.4331
grew higher,33,-0.4331
revenue reflect,27,-0.4331
price believe,38,-0.4331
type loan,23,-0.4332
earlier based,21,-0.4332
higher other,111,-0.4332
last our,2006,-0.4332
color seeing,23,-0.4332
now china,49,-0.4333
our strength,437,-0.4333
products look,85,-0.4333
type investment,40,-0.4334
associated growth,46,-0.4334
project second,27,-0.4334
build continue,57,-0.4335
government continue,23,-0.4335
years around,70,-0.4336
take data,63,-0.4337
our challenge,58,-0.4337
mean well,88,-0.4337
strong right,144,-0.4337
seeing mentioned,55,-0.4338
investments customer,43,-0.4338
but ways,38,-0.4339
driven overall,46,-0.4339
something mentioned,22,-0.4339
one competitive,44,-0.434
investments lower,35,-0.434
come make,31,-0.434
who see,62,-0.434
volume platform,30,-0.434
focused one,83,-0.4341
but hold,23,-0.4341
good risk,50,-0.4342
over self,20,-0.4342
are challenges,75,-0.4344
improvement further,20,-0.4344
help great,35,-0.4344
greater cash,24,-0.4346
other credit,45,-0.4346
good month,35,-0.4346
but included,59,-0.4346
growth indicated,22,-0.4346
commitment not,29,-0.4347
revenue service,95,-0.4348
replace you,23,-0.4349
book can,37,-0.4349
move make,22,-0.435
get near,24,-0.435
forward provide,41,-0.435
okay may,21,-0.4351
had coming,52,-0.4351
management costs,49,-0.4351
date our,484,-0.4351
product feel,36,-0.4352
see press,35,-0.4352
inventory get,37,-0.4352
see scale,65,-0.4352
can design,28,-0.4353
program got,25,-0.4353
see fourth,135,-0.4353
every data,27,-0.4353
spoke are,21,-0.4353
ahead still,46,-0.4354
tracking you,56,-0.4354
investments potential,22,-0.4354
not whether,55,-0.4355
saw expected,30,-0.4355
related key,22,-0.4355
rates total,33,-0.4355
bit right,102,-0.4356
over weighted,27,-0.4356
take large,33,-0.4357
gigawatts you,35,-0.4357
hours our,64,-0.4357
one get,187,-0.4357
capital plus,28,-0.4357
levels point,23,-0.4357
owners you,29,-0.4358
good kind,182,-0.4358
new public,25,-0.4358
potential non,26,-0.4359
school you,23,-0.4359
product not,223,-0.4361
new plan,81,-0.4361
product help,38,-0.4361
profitability back,28,-0.4363
out partner,22,-0.4363
few data,34,-0.4363
kind strength,37,-0.4364
lot spend,23,-0.4364
growth are,2445,-0.4364
integration first,31,-0.4364
fourth positive,32,-0.4364
results pretty,40,-0.4365
comparisons you,31,-0.4365
strong program,55,-0.4365
record approximately,26,-0.4365
again add,21,-0.4366
improvement three,20,-0.4366
looks new,25,-0.4366
ability look,41,-0.4366
might how,42,-0.4367
facility one,31,-0.4368
was seasonality,29,-0.4369
now another,73,-0.4369
terms benefit,26,-0.437
fact right,21,-0.437
half such,20,-0.437
level make,30,-0.4371
segments end,20,-0.4371
share today,132,-0.4371
digital capital,33,-0.4371
set customer,21,-0.4371
discipline new,26,-0.4372
addition high,20,-0.4372
team even,32,-0.4372
within low,20,-0.4372
strategy last,76,-0.4373
value look,109,-0.4373
increased earnings,90,-0.4373
said those,96,-0.4373
end press,21,-0.4373
support technology,21,-0.4374
fourth loss,21,-0.4374
assortment you,39,-0.4374
offset full,36,-0.4375
both annual,23,-0.4375
results grew,32,-0.4375
anything had,23,-0.4375
expect group,31,-0.4376
specifically right,21,-0.4376
platform look,73,-0.4376
forward one,167,-0.4376
jefferies you,60,-0.4376
down near,21,-0.4377
said average,26,-0.4378
activity gross,24,-0.4378
after cost,32,-0.4379
interest doing,21,-0.4379
well public,21,-0.4379
you being,688,-0.438
operating infrastructure,28,-0.438
capability was,25,-0.438
based improved,21,-0.438
our openings,44,-0.4381
said impact,52,-0.4381
industry may,35,-0.4381
forward every,28,-0.4381
see build,65,-0.4381
example all,43,-0.4381
operating day,49,-0.4382
not under,69,-0.4382
all remain,86,-0.4383
these lower,108,-0.4383
service but,140,-0.4383
flow share,91,-0.4384
price other,64,-0.4384
periods you,77,-0.4384
second far,27,-0.4385
sales government,20,-0.4386
you purchased,28,-0.4386
marketing all,62,-0.4386
rate industry,51,-0.4386
health those,31,-0.4387
believe platform,38,-0.4388
you opening,88,-0.4389
management pricing,45,-0.4389
experience other,34,-0.4389
capital debt,47,-0.439
platform maybe,58,-0.439
inc across,32,-0.439
time home,23,-0.439
last largest,24,-0.4391
trying little,20,-0.4391
debt number,22,-0.4391
back network,23,-0.4392
guess now,75,-0.4392
transaction second,23,-0.4392
margin loss,41,-0.4392
term need,54,-0.4392
full relative,22,-0.4393
talked high,35,-0.4394
lot guess,33,-0.4394
most out,80,-0.4394
points right,78,-0.4395
but show,38,-0.4395
detail continue,22,-0.4395
those obviously,83,-0.4395
terms rates,35,-0.4395
technologies all,24,-0.4396
off can,79,-0.4396
but potential,148,-0.4396
scale second,40,-0.4396
focused kind,56,-0.4396
new piece,20,-0.4396
move way,22,-0.4396
great organic,27,-0.4396
remains our,454,-0.4397
customers small,27,-0.4397
mix over,151,-0.4397
beyond all,52,-0.4397
right between,47,-0.4397
opportunities part,34,-0.4397
looking feel,28,-0.4397
rate core,39,-0.4397
john one,53,-0.4398
plan lot,38,-0.4398
was regarding,41,-0.4398
basically first,20,-0.4398
earnings grow,46,-0.4398
patients one,62,-0.4398
world demand,24,-0.4398
execution look,36,-0.4398
forward overall,54,-0.4399
how improvement,72,-0.4399
overall guess,20,-0.4399
pipeline all,76,-0.4399
driver see,25,-0.4399
grow look,52,-0.4399
follow yes,27,-0.44
start strong,80,-0.44
may one,110,-0.44
around few,29,-0.44
turning net,33,-0.44
you huge,79,-0.4401
happening can,20,-0.4402
future can,110,-0.4402
trends not,61,-0.4402
are rick,28,-0.4403
say building,25,-0.4403
capital level,61,-0.4403
earlier little,31,-0.4403
expected mix,33,-0.4404
development now,85,-0.4404
within any,54,-0.4404
strong plans,24,-0.4405
range improved,20,-0.4405
bank not,49,-0.4405
same three,27,-0.4406
government through,20,-0.4406
overall cash,80,-0.4407
see three,88,-0.4407
kind infrastructure,30,-0.4407
great don,52,-0.4408
space first,51,-0.4408
one least,28,-0.4409
change down,32,-0.4409
cash investing,20,-0.4409
portfolio new,147,-0.4409
said between,27,-0.4409
contribution now,31,-0.4409
digits sales,22,-0.441
investment significant,30,-0.441
facility second,20,-0.441
too was,52,-0.441
cadence are,50,-0.441
include strong,22,-0.441
uncertainty can,24,-0.4411
expect backlog,26,-0.4411
are taken,72,-0.4411
period obviously,28,-0.4411
still people,29,-0.4412
around bit,72,-0.4412
products one,121,-0.4412
environment over,131,-0.4412
momentum gross,25,-0.4413
retail margin,35,-0.4413
down well,156,-0.4414
kind areas,30,-0.4415
using full,22,-0.4415
conditions those,21,-0.4415
markets lower,51,-0.4415
environments you,41,-0.4416
network new,44,-0.4416
execution over,93,-0.4416
time past,51,-0.4416
see tariffs,37,-0.4416
projections our,47,-0.4416
now top,89,-0.4416
digits these,24,-0.4417
close share,28,-0.4417
added all,28,-0.4418
benefit impact,28,-0.4418
third now,151,-0.4419
today view,22,-0.4419
full rates,48,-0.4419
generation had,22,-0.4419
defense but,36,-0.442
see don,107,-0.442
gaming you,39,-0.442
part commercial,28,-0.4421
everything well,23,-0.4421
expansion are,320,-0.4421
mean demand,42,-0.4421
add cost,31,-0.4422
related financial,53,-0.4422
products part,40,-0.4423
management revenue,191,-0.4423
growth giving,27,-0.4423
share delivering,26,-0.4424
expect partially,21,-0.4424
pricing position,20,-0.4425
two rate,67,-0.4425
but changed,31,-0.4426
far data,21,-0.4426
now continue,353,-0.4427
number overall,33,-0.4428
late now,25,-0.4429
our leases,70,-0.4429
capital obviously,66,-0.4429
projects adjusted,28,-0.4429
price continue,95,-0.4431
capital slide,42,-0.4432
down margins,44,-0.4433
indiscernible our,69,-0.4433
given people,20,-0.4433
might forward,23,-0.4433
are series,30,-0.4434
point focus,41,-0.4434
plan being,24,-0.4434
see become,23,-0.4434
better start,36,-0.4434
work let,30,-0.4435
price way,35,-0.4435
security not,27,-0.4435
specific those,33,-0.4435
back appreciate,25,-0.4436
one already,68,-0.4436
rest one,28,-0.4437
program our,590,-0.4437
benefit through,48,-0.4437
move kind,44,-0.4437
period interest,26,-0.4438
fourth you,818,-0.4438
brand continue,66,-0.4438
approvals our,43,-0.4438
drive approximately,40,-0.4439
tell all,26,-0.4439
date second,39,-0.4439
all tell,26,-0.4439
doing looking,32,-0.4439
treatment but,37,-0.444
had certainly,29,-0.444
europe get,22,-0.444
china see,42,-0.444
platform mean,30,-0.4442
control you,175,-0.4442
but uncertainty,39,-0.4443
not how,382,-0.4443
model get,38,-0.4443
midpoint but,52,-0.4443
channel now,54,-0.4444
number let,29,-0.4444
expansion can,97,-0.4445
most supply,23,-0.4445
share too,21,-0.4445
but benefit,114,-0.4445
capacity terms,31,-0.4445
passed our,24,-0.4446
solutions want,27,-0.4446
worth our,77,-0.4446
customers done,38,-0.4446
available other,28,-0.4447
team real,20,-0.4447
points change,25,-0.4447
global capital,45,-0.4447
particularly how,43,-0.4447
progress say,35,-0.4447
see guide,37,-0.4447
inc results,28,-0.4447
build both,34,-0.4447
execution higher,29,-0.4448
ahead most,38,-0.4448
way industry,34,-0.4449
top platform,24,-0.4449
products plan,27,-0.4449
september are,83,-0.445
has specific,32,-0.445
turning other,31,-0.445
you slow,44,-0.445
equipment all,32,-0.445
not effective,32,-0.445
loss total,21,-0.4451
investment continued,35,-0.4451
sales but,482,-0.4451
coming volume,28,-0.4451
eric first,22,-0.4451
transaction adjusted,21,-0.4451
industry pretty,23,-0.4452
mentioned impact,51,-0.4452
between being,26,-0.4452
income saw,28,-0.4452
provide how,74,-0.4452
spend operating,27,-0.4453
sort people,21,-0.4453
investments leverage,20,-0.4453
value are,597,-0.4453
growth equity,79,-0.4453
great talked,38,-0.4453
volumes you,277,-0.4453
looking positive,34,-0.4454
side around,40,-0.4454
continue competitive,40,-0.4454
one currently,30,-0.4454
driving basis,37,-0.4455
patients other,38,-0.4455
talked don,24,-0.4455
tailwind are,42,-0.4456
data looking,69,-0.4456
driven brand,32,-0.4456
future leverage,21,-0.4456
stephen you,81,-0.4457
use how,63,-0.4458
but leveraging,31,-0.4458
operations around,27,-0.4458
see fee,23,-0.4458
down said,57,-0.4459
price off,22,-0.4459
industry use,21,-0.446
programs cost,20,-0.446
around revenue,176,-0.446
shop our,71,-0.4461
tell are,89,-0.4461
platform need,31,-0.4461
shareholders not,53,-0.4462
but active,56,-0.4462
view now,46,-0.4462
plus cost,22,-0.4463
guidance continued,70,-0.4463
use pricing,20,-0.4464
growth profit,98,-0.4465
assumption are,29,-0.4465
you signaling,24,-0.4465
years project,21,-0.4466
assets high,38,-0.4466
higher global,37,-0.4466
see power,57,-0.4466
point already,28,-0.4467
focus other,61,-0.4467
through long,115,-0.4467
debt had,36,-0.4467
platform team,36,-0.4468
forward fourth,67,-0.4468
value strategy,47,-0.4469
costs working,25,-0.4469
end mark,26,-0.4469
korea our,24,-0.4469
full moving,36,-0.4469
level opportunity,31,-0.447
enterprise all,42,-0.447
following all,36,-0.4471
production right,50,-0.4471
kind higher,121,-0.4472
financing revenue,20,-0.4473
both building,31,-0.4473
again end,73,-0.4473
growth basically,35,-0.4474
set now,53,-0.4474
side good,78,-0.4474
sort don,29,-0.4475
small capital,25,-0.4475
see cost,180,-0.4476
higher close,22,-0.4476
you compound,21,-0.4476
operations can,73,-0.4476
work cost,57,-0.4477
china through,32,-0.4477
not underlying,30,-0.4477
today consumer,36,-0.4478
together little,20,-0.4478
flowing our,27,-0.4478
specific results,21,-0.4478
coming being,33,-0.4479
new front,35,-0.4479
solutions product,36,-0.4479
markets best,24,-0.4479
front new,35,-0.4479
shareholders strong,31,-0.4479
other teams,21,-0.448
point take,51,-0.448
inventory over,113,-0.4481
retention our,183,-0.4481
down other,100,-0.4482
get start,63,-0.4483
you great,1028,-0.4483
increase incremental,24,-0.4483
leadership strong,22,-0.4484
through credit,58,-0.4484
growth gonna,59,-0.4484
are repeat,30,-0.4484
years management,75,-0.4484
fluid our,21,-0.4484
look mike,22,-0.4484
looking does,29,-0.4484
good moment,22,-0.4485
revenue remain,98,-0.4485
terms does,29,-0.4485
comments second,24,-0.4486
starting today,27,-0.4486
costs new,118,-0.4487
expansion being,28,-0.4487
hit was,32,-0.4487
see international,48,-0.4487
how strong,223,-0.4488
strategy better,32,-0.4489
delays our,43,-0.4489
low pricing,21,-0.4489
offset prior,23,-0.4489
management grew,27,-0.4489
excited first,61,-0.449
through one,253,-0.449
power customers,40,-0.449
over complete,31,-0.4491
america around,20,-0.4491
areas how,42,-0.4492
date again,22,-0.4492
mean back,54,-0.4493
you seat,24,-0.4493
leverage significant,22,-0.4495
cost being,58,-0.4495
points these,111,-0.4495
see gonna,31,-0.4495
proceeds but,23,-0.4496
level due,29,-0.4496
completed well,25,-0.4497
change these,54,-0.4497
gpus our,21,-0.4497
another points,24,-0.4497
brand growth,143,-0.4497
focus kind,67,-0.4497
combination sales,20,-0.4497
are partially,104,-0.4498
only commercial,21,-0.4498
fourth higher,72,-0.4499
integrations you,20,-0.4499
dynamic one,20,-0.4499
switching our,33,-0.4499
offering last,21,-0.45
margin distribution,25,-0.45
looking asset,23,-0.4501
units revenue,27,-0.4501
new lead,26,-0.4501
used forward,20,-0.4502
current margin,57,-0.4503
continue significant,90,-0.4503
range little,57,-0.4503
use better,22,-0.4505
inventory back,37,-0.4505
products seeing,60,-0.4505
back inventory,37,-0.4505
came all,29,-0.4506
revenue mortgage,22,-0.4507
impact performance,75,-0.4507
process time,44,-0.4507
well supply,67,-0.4508
comments any,22,-0.4509
over competitors,25,-0.451
was positioned,62,-0.451
talked increased,34,-0.451
transfer our,36,-0.4511
confident second,24,-0.4511
lot wanted,27,-0.4512
assets mentioned,28,-0.4512
drivers sales,21,-0.4512
performance timing,24,-0.4513
look talking,25,-0.4514
yield can,26,-0.4515
prior looking,52,-0.4515
communicated you,26,-0.4516
turnaround you,35,-0.4516
potential sort,22,-0.4516
ahead you,740,-0.4516
operating team,69,-0.4516
